Unnamed: 0,MODE,sv,sw,gc_dist,r_dist,temp_cntl,export,hazmat,wgt_factor,sctg,naics,orig_state,orig_state_full,states_code_o,orig_ma,dest_state,dest_state_full,states_code_d,dest_ma,sctg_n
10810,1,333,43,758,896,0,0,0,68.4,37,331,19,Iowa,IA,99999,36,New York,NY,99999,8
10811,3,3752,8,1464,1816,0,1,0,1766.9,37,336,8,Colorado,CO,99999,51,Virginia,VA,47900,8
10812,3,5757,2,21,24,0,0,0,86.6,37,334,6,California,CA,348,6,California,CA,348,8
10813,4,504,2,1349,1384,0,0,0,146.9,37,4541,29,Missouri,MO,312,6,California,CA,348,8
10814,3,26622,8,88,110,0,0,0,42.5,37,336,34,New Jersey,NJ,408,34,New Jersey,NJ,428,8
10815,3,49,1,581,660,0,0,0,3780.2,37,4238,13,Georgia,GA,122,12,Florida,FL,370,8
10816,4,678463,4378,1444,1480,0,0,0,561.9,37,336,20,Kansas,KS,556,53,Washington,WA,500,8
10817,3,1855,18,661,813,0,0,0,173.1,37,336,5,Arkansas,AR,99999,55,Wisconsin,WI,376,8
10818,3,16332,36,5,419,0,1,0,20.3,37,333,34,New Jersey,NJ,408,34,New Jersey,NJ,408,8
10819,3,11661,12,1319,1488,0,0,0,113.4,37,336,8,Colorado,CO,216,54,West Virginia,WV,99999,8
10820,3,4129,21,1365,1700,0,0,0,84.0,37,332,48,Texas,TX,206,6,California,CA,488,8
10821,3,648,40,454,527,0,0,0,217.0,37,332,18,Indiana,IN,294,42,Pennsylvania,PA,99999,8
10822,2,58515,2982,33,53,0,0,0,128.1,37,336,29,Missouri,MO,99999,29,Missouri,MO,99999,8
10823,3,382,17,1919,1982,0,0,0,4458.1,37,334,6,California,CA,488,28,Mississippi,MS,99999,8
10824,3,2810,4,123,154,0,0,0,6.4,37,4238,9,Connecticut,CT,408,42,Pennsylvania,PA,428,8
10825,3,142,3,451,612,0,0,0,269.2,37,4238,54,West Virginia,WV,99999,36,New York,NY,99999,8
10826,5,42751,130748,915,1314,0,0,0,34.0,37,331,39,Ohio,OH,198,48,Texas,TX,206,8
10827,1,874,1382,1652,2027,0,1,0,71.4,37,332,36,New York,NY,464,48,Texas,TX,99999,8
10828,3,751,1,1006,1189,0,0,0,644.1,37,332,6,California,CA,348,53,Washington,WA,500,8
10829,1,52202,3898,1073,1313,0,0,0,20.3,37,336,20,Kansas,KS,99999,32,Nevada,NV,332,8
10830,3,7016,68,1126,1286,0,0,0,94.1,37,336,45,South Carolina,SC,273,48,Texas,TX,29700,8
10831,3,615,3,28,33,0,0,0,816.4,37,332,6,California,CA,348,6,California,CA,348,8
10832,3,14493,27,49,78,0,0,0,99.3,37,332,6,California,CA,348,6,California,CA,348,8
10833,5,63031,168704,466,716,0,0,0,34.2,37,331,5,Arkansas,AR,99999,31,Nebraska,NE,420,8
10834,2,144,47,16,21,0,0,0,3361.8,37,4238,45,South Carolina,SC,16700,45,South Carolina,SC,16700,8
10835,1,443,3,329,350,0,0,0,497.7,37,327,6,California,CA,348,4,Arizona,AZ,38060,8
10836,3,264,13,1679,2228,0,0,0,1287.3,37,332,48,Texas,TX,206,53,Washington,WA,500,8
10837,3,1518,8,2041,2374,0,0,0,283.0,37,336,4,Arizona,AZ,536,42,Pennsylvania,PA,408,8
10838,1,35415,47134,988,1275,0,1,0,25.9,37,331,20,Kansas,KS,312,4,Arizona,AZ,99999,8
10839,3,32,2,30,43,0,0,0,829.9,37,551114,28,Mississippi,MS,99999,28,Mississippi,MS,99999,8
10840,3,109,1,13,20,0,0,0,14080.7,37,4237,20,Kansas,KS,556,20,Kansas,KS,556,8
10841,1,3517,189,190,211,0,0,0,682.0,37,334,21,Kentucky,KY,350,54,West Virginia,WV,99999,8
10842,3,8604,2,1388,1779,0,0,0,55.1,37,334,17,Illinois,IL,99999,4,Arizona,AZ,38060,8
10843,3,3434,8,1205,1596,0,0,0,272.9,37,4238,48,Texas,TX,12420,30,Montana,MT,99999,8
10844,4,643,20,561,577,0,0,0,99.0,37,4238,20,Kansas,KS,556,27,Minnesota,MN,378,8
10845,1,44470,251,1055,1296,0,0,0,57.0,37,331,27,Minnesota,MN,378,9,Connecticut,CT,408,8
10846,1,30,1720,1543,1796,0,0,0,101.8,37,331,17,Illinois,IL,476,6,California,CA,348,8
10847,1,2546,19,80,91,0,0,0,12.4,37,332,4,Arizona,AZ,99999,4,Arizona,AZ,38060,8
10848,3,864,2,68,82,0,0,0,19.8,37,333,34,New Jersey,NJ,408,9,Connecticut,CT,408,8
10849,2,456,55,38,42,0,0,0,401.6,37,332,48,Texas,TX,206,48,Texas,TX,206,8
10850,1,250334,2524,2667,3315,0,0,0,79.5,37,336,12,Florida,FL,370,53,Washington,WA,500,8
10851,1,5944,3,4,4,0,0,0,432.2,37,332,6,California,CA,348,6,California,CA,348,8
10852,1,101159,7087,1120,1316,0,0,0,41.4,37,336,12,Florida,FL,422,36,New York,NY,104,8
10853,1,997,84,393,453,0,0,0,1112.3,37,336,42,Pennsylvania,PA,99999,17,Illinois,IL,176,8
10854,5,97836,80144,7,12,0,0,0,191.8,37,336,22,Louisiana,LA,99999,22,Louisiana,LA,99999,8
10855,3,95,1,1650,2050,0,0,0,309.7,37,336,17,Illinois,IL,476,53,Washington,WA,99999,8
10856,4,421,10,2446,2492,0,0,0,1803.9,37,4238,6,California,CA,348,36,New York,NY,408,8
10857,3,5014,9,88,106,0,0,0,202.3,37,336,34,New Jersey,NJ,408,9,Connecticut,CT,25540,8
10858,4,15405,9,344,485,0,1,0,77.3,37,326,42,Pennsylvania,PA,99999,36,New York,NY,408,8
10859,2,8564,971,138,167,0,0,0,245.3,37,336,41,Oregon,OR,440,53,Washington,WA,500,8
10860,2,24,1,6,7,0,0,0,1840.5,37,332,20,Kansas,KS,556,20,Kansas,KS,556,8
10861,1,41311,25065,1611,2079,0,0,0,16.8,37,336,48,Texas,TX,288,6,California,CA,99999,8
10862,3,420,8,663,799,0,0,0,877.9,37,336,36,New York,NY,99999,18,Indiana,IN,99999,8
10863,3,984,9,39,46,0,0,0,1611.0,37,4238,6,California,CA,348,6,California,CA,348,8
10864,4,61151,961,551,579,0,0,0,9.5,37,336,1,Alabama,AL,380,21,Kentucky,KY,350,8
10865,3,716,3,9,314,0,1,0,255.5,37,332,6,California,CA,348,6,California,CA,348,8
10866,3,15154,85,2295,2779,0,0,0,47.6,37,336,37,North Carolina,NC,268,6,California,CA,472,8
10867,3,378,2,2356,2735,0,0,0,2588.5,37,336,42,Pennsylvania,PA,99999,6,California,CA,348,8
10868,3,6143,11,786,942,0,0,0,108.2,37,336,36,New York,NY,408,13,Georgia,GA,122,8
10869,3,10884,23,1426,1847,0,0,0,78.1,37,4238,53,Washington,WA,500,20,Kansas,KS,556,8
10870,3,836,72,1491,1919,0,0,0,65.3,37,332,20,Kansas,KS,312,53,Washington,WA,500,8
10871,1,124,5,2667,3315,0,0,0,113.9,37,332,53,Washington,WA,500,12,Florida,FL,370,8
10872,3,69,2,271,331,0,0,0,533.9,37,336,12,Florida,FL,300,1,Alabama,AL,99999,8
10873,1,5700,14,121,135,0,0,0,98.1,37,334,34,New Jersey,NJ,408,42,Pennsylvania,PA,99999,8
10874,2,12340,52,23,25,0,0,0,207.8,37,336,6,California,CA,41740,6,California,CA,41740,8
10875,3,5323,47,1142,1522,0,0,0,638.7,37,4238,12,Florida,FL,99999,40,Oklahoma,OK,416,8
10876,4,26978,1,10,150,0,1,0,213.3,37,4238,6,California,CA,348,6,California,CA,348,8
10877,3,1996,48,78,108,0,0,0,19.9,37,332,25,Massachusetts,MA,99999,33,New Hampshire,NH,148,8
10878,1,6370,117,512,674,0,0,0,53.3,37,336,42,Pennsylvania,PA,430,13,Georgia,GA,122,8
10879,3,451,11,931,1248,0,0,0,782.2,37,332,48,Texas,TX,99999,38,North Dakota,ND,99999,8
10880,3,3016,8,1021,1039,0,0,0,95.4,37,334,48,Texas,TX,238,29,Missouri,MO,476,8
10881,1,1259,2,39,54,0,0,0,115.8,37,336,29,Missouri,MO,476,29,Missouri,MO,476,8
10882,3,2798,9,103,138,0,1,0,43.0,37,336,6,California,CA,472,6,California,CA,488,8
10883,3,13898,7,303,364,0,0,0,48.1,37,336,36,New York,NY,464,25,Massachusetts,MA,148,8
10884,3,573,1,2275,2713,0,0,0,2748.5,37,336,24,Maryland,MD,47900,6,California,CA,41740,8
10885,1,8535,361,29,35,0,0,0,159.9,37,332,39,Ohio,OH,184,39,Ohio,OH,184,8
10886,2,33531,12,108,121,0,0,0,94.6,37,332,9,Connecticut,CT,25540,25,Massachusetts,MA,148,8
10887,1,4308,1734,1100,1378,0,1,0,38.8,37,336,54,West Virginia,WV,99999,38,North Dakota,ND,99999,8
10888,3,4286,20,592,775,0,0,0,14.8,37,336,32,Nevada,NV,99999,53,Washington,WA,500,8
10889,1,22021,9308,1031,1238,0,0,0,100.8,37,336,42,Pennsylvania,PA,99999,12,Florida,FL,370,8
10890,4,36069,3,1398,1523,0,1,0,230.1,37,336,48,Texas,TX,206,34,New Jersey,NJ,408,8
10891,1,14274,106,985,1187,0,0,0,24.7,37,313,48,Texas,TX,41700,18,Indiana,IN,294,8
10892,1,18959,2986,544,726,0,0,0,11.8,37,336,36,New York,NY,104,54,West Virginia,WV,99999,8
10893,3,2733,4,1189,1382,0,0,0,58.5,37,336,9,Connecticut,CT,25540,28,Mississippi,MS,99999,8
10894,3,533,7,1741,2090,0,0,0,806.3,37,336,6,California,CA,41740,1,Alabama,AL,99999,8
10895,3,1813,8,342,494,0,0,0,67.7,37,334,20,Kansas,KS,556,5,Arkansas,AR,99999,8
10896,4,640,2,957,2196,0,1,0,128.8,37,4238,12,Florida,FL,370,48,Texas,TX,288,8
10897,3,775,2,17,183,0,1,0,2041.7,37,4238,6,California,CA,348,6,California,CA,348,8
10898,4,16548,9,892,1199,0,1,0,87.3,37,4238,12,Florida,FL,370,51,Virginia,VA,47900,8
10899,3,2240,4,23,242,0,1,0,47.1,37,336,42,Pennsylvania,PA,428,42,Pennsylvania,PA,428,8
10900,3,12569,10,36,64,0,1,0,19.1,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
10901,1,20072,235,5,6,0,0,0,570.0,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
10902,1,21418,284,141,208,0,0,0,1110.4,37,336,42,Pennsylvania,PA,99999,42,Pennsylvania,PA,99999,8
10903,3,6920,22,1928,2223,0,0,0,774.2,37,332,6,California,CA,348,13,Georgia,GA,122,8
10904,4,1064,1,13,151,0,1,0,1447.7,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
10905,1,23370,45315,27,32,0,0,0,141.7,37,336,29,Missouri,MO,99999,5,Arkansas,AR,99999,8
10906,1,41854,14695,522,593,0,0,0,101.8,37,336,42,Pennsylvania,PA,99999,17,Illinois,IL,176,8
10907,1,20569,566,1094,1291,0,0,0,192.4,37,4238,17,Illinois,IL,176,12,Florida,FL,99999,8
10908,1,47,1,756,896,0,0,0,2325.4,37,336,18,Indiana,IN,294,48,Texas,TX,206,8
10909,3,314,1,1121,1292,0,0,0,248.7,37,332,9,Connecticut,CT,408,28,Mississippi,MS,99999,8
10910,1,8409,8381,1142,1502,0,0,0,268.3,37,4238,12,Florida,FL,370,40,Oklahoma,OK,538,8
10911,1,1351,698,256,332,0,0,0,11.1,37,336,4,Arizona,AZ,99999,6,California,CA,348,8
10912,3,794,24,579,683,0,0,0,7.0,37,326,49,Utah,UT,482,6,California,CA,348,8
10913,3,2648,2,183,249,0,0,0,72.8,37,335,19,Iowa,IA,99999,27,Minnesota,MN,378,8
10914,3,1208,3,389,448,0,0,0,42.4,37,336,6,California,CA,472,6,California,CA,348,8
10915,3,48,2,777,900,0,0,0,38.7,37,334,20,Kansas,KS,99999,39,Ohio,OH,184,8
10916,1,4650,35,620,713,0,0,0,41.4,37,336,9,Connecticut,CT,408,39,Ohio,OH,178,8
10917,3,274,9,165,174,0,0,0,463.8,37,325,29,Missouri,MO,99999,20,Kansas,KS,556,8
10918,3,15153,37,650,771,0,0,0,108.1,37,326,39,Ohio,OH,178,9,Connecticut,CT,25540,8
10919,2,102,1,2,3,0,0,0,957.0,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
10920,3,1863,2,459,549,0,0,0,51.4,37,334,47,Tennessee,TN,99999,17,Illinois,IL,176,8
10921,3,11,1,1201,1417,0,0,0,78.0,37,336,8,Colorado,CO,216,13,Georgia,GA,122,8
10922,3,184,2,2003,2446,0,0,0,12.1,37,331,41,Oregon,OR,440,39,Ohio,OH,178,8
10923,3,746,5,208,280,0,0,0,322.8,37,336,39,Ohio,OH,99999,21,Kentucky,KY,99999,8
10924,3,216,141,2363,2725,0,0,0,293.9,37,327,6,California,CA,348,24,Maryland,MD,12580,8
10925,4,155260,44,23,1688,0,1,0,43.5,37,335,6,California,CA,348,6,California,CA,348,8
10926,3,855,6,1179,1378,0,0,0,263.1,37,334,36,New York,NY,99999,20,Kansas,KS,556,8
10927,3,302,11,174,209,0,0,0,941.0,37,4239,12,Florida,FL,99999,12,Florida,FL,300,8
10928,3,2105,38,612,707,0,0,0,65.4,37,333,4,Arizona,AZ,38060,6,California,CA,488,8
10929,1,189842,1117,1252,1710,0,1,0,12.2,37,331,41,Oregon,OR,440,38,North Dakota,ND,99999,8
10930,3,3237,8,443,543,0,0,0,95.5,37,336,39,Ohio,OH,184,9,Connecticut,CT,25540,8
10931,3,1857,3,1941,2269,0,0,0,107.1,37,336,24,Maryland,MD,47900,4,Arizona,AZ,38060,8
10932,4,8216,7,778,825,0,0,0,1054.0,37,336,17,Illinois,IL,99999,34,New Jersey,NJ,408,8
10933,3,36384,24,1261,1474,0,0,0,224.8,37,334,6,California,CA,348,48,Texas,TX,206,8
10934,3,15239,3,1292,1472,0,0,0,2181.4,37,336,6,California,CA,348,40,Oklahoma,OK,538,8
10935,3,1519,18,39,43,0,0,0,540.2,37,332,48,Texas,TX,206,48,Texas,TX,206,8
10936,1,126667,1272,537,707,0,0,0,57.5,37,331,27,Minnesota,MN,378,26,Michigan,MI,220,8
10937,1,20218,174,708,788,0,0,0,61.1,37,336,48,Texas,TX,12420,31,Nebraska,NE,99999,8
10938,3,2301,14,156,178,0,0,0,290.7,37,327,6,California,CA,348,6,California,CA,41740,8
10939,3,354,2,388,431,0,0,0,327.2,37,332,20,Kansas,KS,556,29,Missouri,MO,476,8
10940,3,7694,10,147,175,0,0,0,836.7,37,332,18,Indiana,IN,99999,17,Illinois,IL,99999,8
10941,4,796,256,1013,1043,0,0,0,5856.0,37,4237,12,Florida,FL,370,42,Pennsylvania,PA,428,8
10942,3,422,4,1004,1170,0,0,0,368.9,37,336,12,Florida,FL,99999,34,New Jersey,NJ,428,8
10943,1,15328,1777,18,22,0,0,0,131.8,37,336,29,Missouri,MO,99999,29,Missouri,MO,99999,8
10944,5,439760,512553,11,23,0,0,0,17.0,37,336,29,Missouri,MO,99999,47,Tennessee,TN,99999,8
10945,1,254833,835,7,8,0,0,0,41.1,37,4238,34,New Jersey,NJ,408,34,New Jersey,NJ,408,8
10946,3,12551,18,3,3,0,0,0,405.5,37,336,6,California,CA,348,6,California,CA,348,8
10947,3,4389,2,17,122,0,1,0,72.8,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
10948,1,428,1,1057,1277,0,0,0,5327.5,37,336,12,Florida,FL,370,48,Texas,TX,206,8
10949,3,299,7,1798,2030,0,0,0,6318.3,37,4238,6,California,CA,348,47,Tennessee,TN,400,8
10950,3,1034,8,867,1172,0,0,0,293.9,37,336,20,Kansas,KS,556,4,Arizona,AZ,536,8
10951,1,4644,21,2243,2753,0,0,0,43.8,37,336,37,North Carolina,NC,172,41,Oregon,OR,440,8
10952,3,4434,12,2000,2281,0,0,0,50.6,37,332,13,Georgia,GA,496,6,California,CA,99999,8
10953,4,109681,62,2211,2249,0,0,0,179.4,37,336,4,Arizona,AZ,38060,9,Connecticut,CT,25540,8
10954,3,221,21,1983,2051,0,0,0,4500.4,37,334,6,California,CA,488,18,Indiana,IN,258,8
10955,1,14482,42259,598,702,0,1,0,67.4,37,331,39,Ohio,OH,198,36,New York,NY,99999,8
10956,4,1421,284,3798,3891,0,0,0,395.0,37,314,48,Texas,TX,206,15,Hawaii,HI,46520,8
10957,3,3213,2,23,242,0,1,0,83.9,37,336,42,Pennsylvania,PA,428,42,Pennsylvania,PA,428,8
10958,1,855,4,648,858,0,0,0,70.1,37,332,20,Kansas,KS,556,48,Texas,TX,238,8
10959,1,40324,7750,39,53,0,0,0,23.2,37,336,17,Illinois,IL,476,29,Missouri,MO,476,8
10960,3,9815,13,1981,2407,0,1,0,7.0,37,326,49,Utah,UT,482,36,New York,NY,408,8
10961,3,166,23,3,3,0,0,0,64.6,37,339,39,Ohio,OH,178,39,Ohio,OH,178,8
10962,5,572726,596170,11,23,0,0,0,17.1,37,336,29,Missouri,MO,99999,47,Tennessee,TN,99999,8
10963,4,315,2,1417,1737,0,1,0,238.5,37,336,48,Texas,TX,206,36,New York,NY,408,8
10964,5,42042,124643,915,1314,0,0,0,68.2,37,331,39,Ohio,OH,198,48,Texas,TX,206,8
10965,3,403,1,655,723,0,0,0,34.6,37,335,47,Tennessee,TN,400,48,Texas,TX,206,8
10966,3,3442,3,770,860,0,0,0,251.9,37,336,36,New York,NY,408,17,Illinois,IL,176,8
10967,3,50373,90,2102,2423,0,0,0,7.0,37,326,49,Utah,UT,482,33,New Hampshire,NH,148,8
10968,4,135916,36,2144,2213,0,0,0,24.5,37,336,12,Florida,FL,45300,6,California,CA,348,8
10969,3,156,2,629,735,0,0,0,167.7,37,336,47,Tennessee,TN,368,48,Texas,TX,41700,8
10970,3,6601,11,295,371,0,0,0,9.3,37,333,37,North Carolina,NC,268,13,Georgia,GA,99999,8
10971,4,21876,16,815,1392,0,1,0,88.4,37,336,13,Georgia,GA,99999,34,New Jersey,NJ,408,8
10972,2,7299,7954,32,38,0,0,0,30.8,37,4238,42,Pennsylvania,PA,99999,36,New York,NY,99999,8
10973,4,905,2,609,653,0,0,0,49.1,37,336,49,Utah,UT,482,6,California,CA,41740,8
10974,3,208,24,29,302,0,1,0,2320.0,37,4238,6,California,CA,348,6,California,CA,348,8
10975,3,241920,77,912,1049,0,0,0,45.4,37,333,33,New Hampshire,NH,148,13,Georgia,GA,496,8
10976,4,28,1,2340,2761,0,1,0,199.2,37,4238,12,Florida,FL,370,6,California,CA,348,8
10977,3,5200,26,952,1129,0,0,0,110.7,37,332,42,Pennsylvania,PA,408,12,Florida,FL,99999,8
10978,2,602,1,54,64,0,0,0,484.1,37,332,6,California,CA,348,6,California,CA,348,8
10979,3,141,13,22,1076,0,1,0,382.2,37,332,6,California,CA,348,6,California,CA,348,8
10980,1,25461,239,383,432,0,0,0,11.0,37,333,6,California,CA,472,6,California,CA,348,8
10981,4,22508,5,10,150,0,1,0,45.8,37,4238,6,California,CA,348,6,California,CA,348,8
10982,3,2139,7,589,674,0,0,0,58.3,37,332,45,South Carolina,SC,16700,28,Mississippi,MS,99999,8
10983,4,75633,15,943,1369,0,1,0,57.7,37,4238,47,Tennessee,TN,368,34,New Jersey,NJ,408,8
10984,1,16445,498,2359,2939,0,0,0,50.0,37,336,51,Virginia,VA,47900,53,Washington,WA,99999,8
10985,4,9427,19,1750,1780,0,0,0,24.8,37,336,48,Texas,TX,12420,33,New Hampshire,NH,148,8
10986,3,19108,27,588,709,0,0,0,164.6,37,334,27,Minnesota,MN,378,39,Ohio,OH,178,8
10987,3,1599,27,138,158,0,0,0,27.4,37,332,6,California,CA,41740,6,California,CA,348,8
10988,3,1227,1,1297,1489,0,0,0,108.9,37,332,42,Pennsylvania,PA,408,48,Texas,TX,206,8
10989,3,8715,41,418,1028,0,0,0,687.0,37,333,28,Mississippi,MS,99999,48,Texas,TX,206,8
10990,3,1192,3,1053,1230,0,0,0,646.7,37,4238,12,Florida,FL,99999,39,Ohio,OH,184,8
10991,4,84,3,1024,1055,0,0,0,517.4,37,336,20,Kansas,KS,556,45,South Carolina,SC,16700,8
10992,1,223603,231,16,20,0,0,0,228.7,37,336,48,Texas,TX,206,48,Texas,TX,206,8
10993,3,5231,4,309,418,0,0,0,108.4,37,334,36,New York,NY,99999,39,Ohio,OH,184,8
10994,3,1819,2,228,258,0,0,0,110.1,37,4238,37,North Carolina,NC,172,13,Georgia,GA,122,8
10995,3,749,110,358,392,0,0,0,771.4,37,4238,6,California,CA,348,4,Arizona,AZ,38060,8
10996,1,5170,1,2388,3175,0,1,0,832.3,37,334,53,Washington,WA,500,33,New Hampshire,NH,99999,8
10997,2,897,106,5,8,0,0,0,1446.7,37,4238,53,Washington,WA,500,53,Washington,WA,500,8
10998,2,89948,5378,158,218,0,0,0,20.6,37,336,20,Kansas,KS,99999,40,Oklahoma,OK,99999,8
10999,1,4569,96,932,1195,0,0,0,1420.4,37,336,12,Florida,FL,99999,48,Texas,TX,99999,8
11000,2,18059,743,61,72,0,0,0,200.9,37,332,53,Washington,WA,500,53,Washington,WA,500,8
11001,3,9037,10,17,20,0,0,0,242.5,37,336,6,California,CA,348,6,California,CA,348,8
11002,3,69,7,464,607,0,0,0,216.2,37,333,32,Nevada,NV,99999,41,Oregon,OR,440,8
11003,2,15413,64,13,17,0,0,0,359.6,37,332,9,Connecticut,CT,408,9,Connecticut,CT,25540,8
11004,2,8678,42,22,28,0,0,0,197.1,37,332,6,California,CA,348,6,California,CA,348,8
11005,3,313,43,2020,2368,0,0,0,425.3,37,335,6,California,CA,348,39,Ohio,OH,184,8
11006,4,393,1,366,1341,0,1,0,425.9,37,336,6,California,CA,348,6,California,CA,488,8
11007,1,23397,762,1168,1516,0,0,0,41.7,37,332,6,California,CA,41740,20,Kansas,KS,556,8
11008,3,1439,4,1602,2111,0,0,0,240.8,37,336,30,Montana,MT,99999,48,Texas,TX,288,8
11009,1,555,2,454,522,0,0,0,265.5,37,336,31,Nebraska,NE,99999,17,Illinois,IL,99999,8
11010,3,988,15,1600,1857,0,0,0,201.8,37,334,6,California,CA,348,29,Missouri,MO,476,8
11011,1,743,210,572,656,0,1,0,2223.4,37,4238,49,Utah,UT,482,6,California,CA,348,8
11012,3,1049,1,1227,1428,0,0,0,78.4,37,332,6,California,CA,348,48,Texas,TX,206,8
11013,3,4629,17,2114,2685,0,0,0,319.8,37,332,1,Alabama,AL,99999,53,Washington,WA,500,8
11014,3,23920,14,541,684,0,0,0,86.2,37,336,37,North Carolina,NC,172,29,Missouri,MO,476,8
11015,3,461,5,939,1079,0,0,0,348.5,37,332,48,Texas,TX,206,39,Ohio,OH,198,8
11016,2,11734,850,23,28,0,0,0,50.8,37,332,41,Oregon,OR,440,41,Oregon,OR,440,8
11017,4,314186,420,1616,1655,0,0,0,40.1,37,336,29,Missouri,MO,476,6,California,CA,99999,8
11018,1,238,6,100,111,0,0,0,795.2,37,332,48,Texas,TX,99999,48,Texas,TX,206,8
11019,3,16026,28,36,48,0,1,0,24.0,37,4238,12,Florida,FL,370,12,Florida,FL,370,8
11020,4,16610,21,841,957,0,0,0,336.4,37,334,35,New Mexico,NM,99999,6,California,CA,488,8
11021,3,9504,53,546,1177,0,1,0,70.6,37,4238,37,North Carolina,NC,172,36,New York,NY,408,8
11022,3,3204,9,84,95,0,0,0,314.2,37,332,1,Alabama,AL,99999,13,Georgia,GA,122,8
11023,1,5446,21,16,20,0,0,0,292.1,37,326,53,Washington,WA,500,53,Washington,WA,500,8
11024,3,5578,4,856,1127,0,0,0,9.5,37,336,47,Tennessee,TN,368,8,Colorado,CO,99999,8
11025,3,253,6,1266,1511,0,0,0,3130.9,37,336,6,California,CA,348,20,Kansas,KS,99999,8
11026,3,846,6,2531,3190,0,0,0,28.2,37,335,53,Washington,WA,500,12,Florida,FL,45300,8
11027,1,13207,386,386,459,0,1,0,1070.6,37,336,42,Pennsylvania,PA,99999,36,New York,NY,99999,8
11028,4,1004,8,19,653,0,1,0,722.8,37,4238,13,Georgia,GA,122,13,Georgia,GA,122,8
11029,2,1240,112,4,4,0,0,0,202.9,37,339,42,Pennsylvania,PA,99999,42,Pennsylvania,PA,99999,8
11030,3,4136,16,182,227,0,0,0,134.9,37,333,33,New Hampshire,NH,148,9,Connecticut,CT,408,8
11031,1,59210,38933,249,300,0,0,0,293.3,37,4235,39,Ohio,OH,99999,17,Illinois,IL,99999,8
11032,4,69480,532,1008,1618,0,1,0,58.8,37,331,27,Minnesota,MN,378,34,New Jersey,NJ,408,8
11033,4,29575,166,1849,1981,0,0,0,34.1,37,332,6,California,CA,348,1,Alabama,AL,99999,8
11034,2,410,13,5,7,0,0,0,109.3,37,336,12,Florida,FL,370,12,Florida,FL,370,8
11035,3,3698,13,1082,1486,0,0,0,221.5,37,334,12,Florida,FL,45300,20,Kansas,KS,556,8
11036,3,12033,21,368,2048,0,1,0,188.9,37,336,4,Arizona,AZ,38060,6,California,CA,348,8
11037,3,12701,29,3,3,0,0,0,396.4,37,332,4,Arizona,AZ,38060,4,Arizona,AZ,38060,8
11038,3,19,1,3,7,0,1,0,12653.6,37,4237,12,Florida,FL,370,12,Florida,FL,370,8
11039,3,26572,32,303,414,0,0,0,213.8,37,336,26,Michigan,MI,266,21,Kentucky,KY,178,8
11040,3,198,1,407,453,0,0,0,599.0,37,336,13,Georgia,GA,496,12,Florida,FL,370,8
11041,1,5638,32,1133,1612,0,1,0,196.9,37,332,53,Washington,WA,500,38,North Dakota,ND,99999,8
11042,1,529,3,702,854,0,0,0,1500.5,37,335,20,Kansas,KS,556,26,Michigan,MI,99999,8
11043,3,25084,9,344,485,0,1,0,72.4,37,326,42,Pennsylvania,PA,99999,36,New York,NY,408,8
11044,3,2631,5,1274,1629,0,0,0,76.1,37,335,19,Iowa,IA,99999,53,Washington,WA,99999,8
11045,1,2353,1,70,79,0,0,0,660.0,37,4238,6,California,CA,348,6,California,CA,348,8
11046,1,270,3,3,3,0,0,0,848.8,37,334,53,Washington,WA,500,53,Washington,WA,500,8
11047,1,20599,494,395,620,0,0,0,158.4,37,332,39,Ohio,OH,184,26,Michigan,MI,99999,8
11048,1,3508,4,145,228,0,0,0,152.8,37,336,36,New York,NY,408,25,Massachusetts,MA,148,8
11049,1,55985,707,123,139,0,0,0,78.3,37,551114,42,Pennsylvania,PA,430,42,Pennsylvania,PA,99999,8
11050,3,1358,2,267,304,0,1,0,16.7,37,336,4,Arizona,AZ,536,6,California,CA,99999,8
11051,4,57324,19,259,269,0,0,0,478.2,37,4238,26,Michigan,MI,266,39,Ohio,OH,184,8
11052,3,14249,29,2209,2584,0,0,0,379.2,37,332,9,Connecticut,CT,25540,4,Arizona,AZ,38060,8
11053,4,631,1,742,1034,0,0,0,792.8,37,4238,6,California,CA,348,41,Oregon,OR,99999,8
11054,1,17060,49900,237,275,0,0,0,26.9,37,336,20,Kansas,KS,312,29,Missouri,MO,476,8
11055,2,3226,116,5,6,0,0,0,59.7,37,336,25,Massachusetts,MA,148,25,Massachusetts,MA,148,8
11056,3,1841,11,1115,1370,0,0,0,271.9,37,4238,48,Texas,TX,12420,12,Florida,FL,370,8
11057,3,16707,100,1123,1410,0,0,0,237.2,37,331,39,Ohio,OH,184,48,Texas,TX,99999,8
11058,2,577,5,4,7,0,0,0,334.9,37,332,53,Washington,WA,500,53,Washington,WA,500,8
11059,2,909,126,12,17,0,0,0,411.3,37,336,20,Kansas,KS,556,20,Kansas,KS,556,8
11060,3,2187,17,29,172,0,1,0,471.4,37,332,6,California,CA,348,6,California,CA,348,8
11061,3,25841,70,1645,1894,0,0,0,115.2,37,336,8,Colorado,CO,216,36,New York,NY,99999,8
11062,1,13140,1,2335,2782,0,0,0,391.4,37,336,6,California,CA,348,12,Florida,FL,370,8
